year,city_name,city_population,Police City Budget,Police Buget Revised
1998.0,AZ: Tucson,468799.0,224.94,224940000.0
1999.0,AZ: Tucson,473717.0,236.54,236540000.0
2000.0,AZ: Tucson,479468.0,268.18,268180000.0
2001.0,AZ: Tucson,486372.0,282.41,282410000.0
2002.0,AZ: Tucson,488463.0,281.73,281730000.0
2003.0,AZ: Tucson,492802.0,310.17,310170000.0
2004.0,AZ: Tucson,495194.0,290.3,290300000.0
2005.0,AZ: Tucson,499583.0,318.25,318250000.0
2006.0,AZ: Tucson,505902.0,322.74,322740000.0
2007.0,AZ: Tucson,513333.0,285.79,285790000.0
2008.0,AZ: Tucson,517450.0,350.31,350310000.0
2009.0,AZ: Tucson,520054.0,340.64,340640000.0
2010.0,AZ: Tucson,520418.0,331.32,331320000.0
2011.0,AZ: Tucson,527167.0,336.6,336600000.0
2012.0,AZ: Tucson,530624.0,267.85,267850000.00000003
2013.0,AZ: Tucson,531817.0,217.61,217610000.0
2014.0,AZ: Tucson,532956.0,218.36,218360000.0
2015.0,AZ: Tucson,534870.0,226.29,226290000.0
2016.0,AZ: Tucson,535772.0,297.18,297180000.0
2017.0,AZ: Tucson,537831.0,383.06,383060000.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1977.0,CA: Anaheim,203804.0,214.59,214590000.0
1978.0,CA: Anaheim,207694.0,216.06,216060000.0
1979.0,CA: Anaheim,211739.0,212.06,212060000.0
1980.0,CA: Anaheim,215515.0,183.57,183570000.0
1981.0,CA: Anaheim,219494.0,228.61,228610000.0
1982.0,CA: Anaheim,227052.0,233.87,233870000.0
1983.0,CA: Anaheim,231091.0,244.63,244630000.0
1984.0,CA: Anaheim,235313.0,249.55,249550000.0
1985.0,CA: Anaheim,238556.0,258.02,258019999.99999997
1986.0,CA: Anaheim,243357.0,256.61,256610000.0
1987.0,CA: Anaheim,249067.0,293.71,293710000.0
1988.0,CA: Anaheim,254255.0,277.49,277490000.0
1989.0,CA: Anaheim,259303.0,273.66,273660000.0
1990.0,CA: Anaheim,264231.0,326.38,326380000.0
1991.0,CA: Anaheim,267992.0,315.01,315010000.0
1992.0,CA: Anaheim,274185.0,299.43,299430000.0
1993.0,CA: Anaheim,280739.0,322.24,322240000.0
1994.0,CA: Anaheim,287382.0,298.18,298180000.0
1995.0,CA: Anaheim,292953.0,280.59,280590000.0
1996.0,CA: Anaheim,297748.0,289.58,289580000.0
1997.0,CA: Anaheim,302888.0,272.22,272220000.0
1998.0,CA: Anaheim,310504.0,281.76,281760000.0
1999.0,CA: Anaheim,317672.0,284.82,284820000.0
2000.0,CA: Anaheim,322997.0,269.16,269160000.0
2001.0,CA: Anaheim,328611.0,265.85,265850000.00000003
2002.0,CA: Anaheim,331120.0,290.34,290340000.0
2003.0,CA: Anaheim,332672.0,307.23,307230000.0
2004.0,CA: Anaheim,334029.0,293.77,293770000.0
2005.0,CA: Anaheim,334392.0,325.56,325560000.0
2006.0,CA: Anaheim,333165.0,371.39,371390000.0
2007.0,CA: Anaheim,331261.0,373.39,373390000.0
2008.0,CA: Anaheim,330178.0,358.81,358810000.0
2009.0,CA: Anaheim,332102.0,388.25,388250000.0
2010.0,CA: Anaheim,334429.0,376.71,376710000.0
2011.0,CA: Anaheim,337106.0,351.59,351590000.0
2012.0,CA: Anaheim,340202.0,340.43,340430000.0
2013.0,CA: Anaheim,342526.0,352.72,352720000.0
2014.0,CA: Anaheim,344369.0,353.59,353590000.0
2015.0,CA: Anaheim,345223.0,379.43,379430000.0
2016.0,CA: Anaheim,348967.0,399.52,399520000.0
2017.0,CA: Anaheim,350848.0,421.41,421410000.0
1977.0,CA: Bakersfield,88571.0,234.0,234000000.0
1978.0,CA: Bakersfield,91767.0,231.14,231140000.0
1979.0,CA: Bakersfield,95144.0,217.39,217390000.0
1980.0,CA: Bakersfield,100995.0,226.21,226210000.0
1981.0,CA: Bakersfield,105611.0,240.83,240830000.0
1982.0,CA: Bakersfield,112905.0,239.47,239470000.0
1983.0,CA: Bakersfield,120169.0,251.98,251980000.0
1984.0,CA: Bakersfield,127213.0,238.7,238700000.0
1985.0,CA: Bakersfield,134220.0,239.62,239620000.0
1986.0,CA: Bakersfield,142128.0,247.41,247410000.0
1987.0,CA: Bakersfield,149382.0,257.27,257269999.99999997
1988.0,CA: Bakersfield,156728.0,251.9,251900000.0
1989.0,CA: Bakersfield,164693.0,241.89,241890000.0
1990.0,CA: Bakersfield,174134.0,239.47,239470000.0
1991.0,CA: Bakersfield,185858.0,215.72,215720000.0
1992.0,CA: Bakersfield,193428.0,224.52,224520000.0
1993.0,CA: Bakersfield,199888.0,211.73,211730000.0
1994.0,CA: Bakersfield,205388.0,203.34,203340000.0
1995.0,CA: Bakersfield,212532.0,210.01,210010000.0
1996.0,CA: Bakersfield,217267.0,210.99,210990000.0
1997.0,CA: Bakersfield,222376.0,215.13,215130000.0
1998.0,CA: Bakersfield,227449.0,218.38,218380000.0
1999.0,CA: Bakersfield,232498.0,226.9,226900000.0
2000.0,CA: Bakersfield,239097.0,216.67,216670000.0
2001.0,CA: Bakersfield,245995.0,211.12,211120000.0
2002.0,CA: Bakersfield,254301.0,211.8,211800000.0
2003.0,CA: Bakersfield,264377.0,226.77,226770000.0
2004.0,CA: Bakersfield,275672.0,232.03,232030000.0
2005.0,CA: Bakersfield,287976.0,236.2,236200000.0
2006.0,CA: Bakersfield,301094.0,243.18,243180000.0
2007.0,CA: Bakersfield,313113.0,245.53,245530000.0
2008.0,CA: Bakersfield,323658.0,242.22,242220000.0
2009.0,CA: Bakersfield,333036.0,225.97,225970000.0
2010.0,CA: Bakersfield,341135.0,210.05,210050000.0
2011.0,CA: Bakersfield,349408.0,203.93,203930000.0
2012.0,CA: Bakersfield,353640.0,206.77,206770000.0
2013.0,CA: Bakersfield,357858.0,213.9,213900000.0
2014.0,CA: Bakersfield,363449.0,220.8,220800000.0
2015.0,CA: Bakersfield,367705.0,237.33,237330000.0
2016.0,CA: Bakersfield,372295.0,234.59,234590000.0
2017.0,CA: Bakersfield,375844.0,221.35,221350000.0
1977.0,CA: Fremont,119997.0,124.32,124320000.0
1978.0,CA: Fremont,122968.0,168.4,168400000.0
1979.0,CA: Fremont,126177.0,147.84,147840000.0
1980.0,CA: Fremont,128447.0,139.3,139300000.0
1981.0,CA: Fremont,131945.0,153.59,153590000.0
1982.0,CA: Fremont,135952.0,149.69,149690000.0
1983.0,CA: Fremont,139251.0,167.1,167100000.0
1984.0,CA: Fremont,143344.0,157.83,157830000.0
1985.0,CA: Fremont,147246.0,169.58,169580000.0
1986.0,CA: Fremont,151177.0,180.44,180440000.0
1987.0,CA: Fremont,155137.0,187.35,187350000.0
1988.0,CA: Fremont,158593.0,208.6,208600000.0
1989.0,CA: Fremont,163127.0,213.35,213350000.0
1990.0,CA: Fremont,167530.0,228.1,228100000.0
1991.0,CA: Fremont,173690.0,245.11,245110000.0
1992.0,CA: Fremont,176771.0,218.97,218970000.0
1993.0,CA: Fremont,179892.0,209.49,209490000.0
1994.0,CA: Fremont,181797.0,294.86,294860000.0
1995.0,CA: Fremont,182025.0,283.41,283410000.0
1996.0,CA: Fremont,184806.0,231.08,231080000.0
1997.0,CA: Fremont,187215.0,236.99,236990000.0
1998.0,CA: Fremont,191749.0,243.26,243260000.0
1999.0,CA: Fremont,197139.0,264.78,264779999.99999997
2000.0,CA: Fremont,200665.0,248.1,248100000.0
2001.0,CA: Fremont,204378.0,214.98,214980000.0
2002.0,CA: Fremont,207320.0,286.28,286280000.0
2003.0,CA: Fremont,206385.0,246.36,246360000.0
2004.0,CA: Fremont,205397.0,239.66,239660000.0
2005.0,CA: Fremont,204323.0,300.39,300390000.0
2006.0,CA: Fremont,203856.0,297.94,297940000.0
2007.0,CA: Fremont,204274.0,313.74,313740000.0
2008.0,CA: Fremont,205920.0,310.31,310310000.0
2009.0,CA: Fremont,209109.0,472.45,472450000.0
2010.0,CA: Fremont,212325.0,271.84,271840000.0
2011.0,CA: Fremont,214561.0,294.93,294930000.0
2012.0,CA: Fremont,217400.0,327.1,327100000.0
2013.0,CA: Fremont,221479.0,266.86,266860000.0
2014.0,CA: Fremont,224888.0,263.1,263100000.00000003
2015.0,CA: Fremont,228397.0,285.47,285470000.0
2016.0,CA: Fremont,231697.0,312.54,312540000.0
2017.0,CA: Fremont,233378.0,311.07,311070000.0
1977.0,CA: Fresno,197507.0,208.81,208810000.0
1978.0,CA: Fresno,203459.0,218.22,218220000.0
1979.0,CA: Fresno,208124.0,199.1,199100000.0
1980.0,CA: Fresno,212869.0,196.85,196850000.0
1981.0,CA: Fresno,217491.0,190.52,190520000.0
1982.0,CA: Fresno,229306.0,212.2,212200000.0
1983.0,CA: Fresno,240696.0,209.69,209690000.0
1984.0,CA: Fresno,253164.0,238.11,238110000.0
1985.0,CA: Fresno,266808.0,253.43,253430000.0
1986.0,CA: Fresno,278782.0,277.1,277100000.0
1987.0,CA: Fresno,289834.0,285.1,285100000.0
1988.0,CA: Fresno,303919.0,270.89,270890000.0
1989.0,CA: Fresno,320182.0,204.16,204160000.0
1990.0,CA: Fresno,339082.0,200.28,200280000.0
1991.0,CA: Fresno,358186.0,199.39,199390000.0
1992.0,CA: Fresno,371433.0,190.87,190870000.0
1993.0,CA: Fresno,382316.0,274.72,274720000.0
1994.0,CA: Fresno,391866.0,232.13,232130000.0
1995.0,CA: Fresno,398904.0,235.39,235390000.0
1996.0,CA: Fresno,403029.0,230.16,230160000.0
1997.0,CA: Fresno,407283.0,233.8,233800000.0
1998.0,CA: Fresno,412776.0,246.15,246150000.0
1999.0,CA: Fresno,417154.0,264.98,264980000.00000003
2000.0,CA: Fresno,423522.0,273.28,273280000.0
2001.0,CA: Fresno,430801.0,267.79,267790000.00000003
2002.0,CA: Fresno,436525.0,288.86,288860000.0
2003.0,CA: Fresno,444960.0,293.87,293870000.0
2004.0,CA: Fresno,453763.0,296.98,296980000.0
2005.0,CA: Fresno,460601.0,311.24,311240000.0
2006.0,CA: Fresno,466179.0,319.53,319530000.0
2007.0,CA: Fresno,471748.0,336.04,336040000.0
2008.0,CA: Fresno,477659.0,292.98,292980000.0
2009.0,CA: Fresno,484443.0,348.04,348040000.0
2010.0,CA: Fresno,490262.0,344.39,344390000.0
2011.0,CA: Fresno,497721.0,314.18,314180000.0
2012.0,CA: Fresno,501413.0,314.03,314030000.0
2013.0,CA: Fresno,505521.0,296.22,296220000.0
2014.0,CA: Fresno,509104.0,279.47,279470000.0
2015.0,CA: Fresno,514452.0,294.37,294370000.0
2016.0,CA: Fresno,518670.0,291.87,291870000.0
2017.0,CA: Fresno,521986.0,264.0,264000000.0
1977.0,CA: Huntington Beach,151678.0,173.98,173980000.0
1978.0,CA: Huntington Beach,156248.0,172.98,172980000.0
1979.0,CA: Huntington Beach,161010.0,196.95,196950000.0
1980.0,CA: Huntington Beach,165643.0,193.09,193090000.0
1981.0,CA: Huntington Beach,170505.0,198.17,198170000.0
1982.0,CA: Huntington Beach,174364.0,200.06,200060000.0
1983.0,CA: Huntington Beach,175407.0,210.86,210860000.0
1984.0,CA: Huntington Beach,176503.0,215.01,215010000.0
1985.0,CA: Huntington Beach,176787.0,235.7,235700000.0
1986.0,CA: Huntington Beach,178142.0,264.24,264240000.0
1987.0,CA: Huntington Beach,180054.0,273.05,273050000.0
1988.0,CA: Huntington Beach,181477.0,277.86,277860000.0
1989.0,CA: Huntington Beach,182694.0,284.53,284530000.0
1990.0,CA: Huntington Beach,183722.0,310.38,310380000.0
1991.0,CA: Huntington Beach,183141.0,311.5,311500000.0
1992.0,CA: Huntington Beach,181978.0,324.78,324780000.0
1993.0,CA: Huntington Beach,182524.0,328.35,328350000.0
1994.0,CA: Huntington Beach,182948.0,396.93,396930000.0
1995.0,CA: Huntington Beach,183221.0,317.96,317960000.0
1996.0,CA: Huntington Beach,183208.0,302.74,302740000.0
1997.0,CA: Huntington Beach,183281.0,291.19,291190000.0
1998.0,CA: Huntington Beach,184953.0,292.45,292450000.0
1999.0,CA: Huntington Beach,187560.0,301.34,301340000.0
2000.0,CA: Huntington Beach,188974.0,332.12,332120000.0
2001.0,CA: Huntington Beach,189889.0,263.42,263420000.00000003
2002.0,CA: Huntington Beach,190902.0,316.38,316380000.0
2003.0,CA: Huntington Beach,191341.0,306.53,306530000.0
2004.0,CA: Huntington Beach,191665.0,309.14,309140000.0
2005.0,CA: Huntington Beach,191433.0,335.96,335960000.0
2006.0,CA: Huntington Beach,190281.0,365.07,365070000.0
2007.0,CA: Huntington Beach,188754.0,357.83,357830000.0
2008.0,CA: Huntington Beach,187700.0,385.87,385870000.0
2009.0,CA: Huntington Beach,188370.0,394.75,394750000.0
2010.0,CA: Huntington Beach,189268.0,437.87,437870000.0
2011.0,CA: Huntington Beach,191303.0,377.98,377980000.0
2012.0,CA: Huntington Beach,193010.0,391.66,391660000.0
2013.0,CA: Huntington Beach,194237.0,438.46,438460000.0
2014.0,CA: Huntington Beach,197212.0,393.52,393520000.0
2015.0,CA: Huntington Beach,199757.0,411.97,411970000.0
2016.0,CA: Huntington Beach,200855.0,415.85,415850000.0
2017.0,CA: Huntington Beach,200541.0,418.83,418830000.0
1977.0,CA: Long Beach,356207.0,320.39,320390000.0
1978.0,CA: Long Beach,356281.0,328.6,328600000.0
1979.0,CA: Long Beach,359276.0,287.92,287920000.0
1980.0,CA: Long Beach,359748.0,285.88,285880000.0
1981.0,CA: Long Beach,361498.0,302.5,302500000.0
1982.0,CA: Long Beach,367964.0,316.34,316340000.0
1983.0,CA: Long Beach,375743.0,355.72,355720000.0
1984.0,CA: Long Beach,383279.0,352.02,352020000.0
1985.0,CA: Long Beach,389233.0,359.33,359330000.0
1986.0,CA: Long Beach,396182.0,368.11,368110000.0
1987.0,CA: Long Beach,406501.0,379.81,379810000.0
1988.0,CA: Long Beach,414378.0,364.21,364210000.0
1989.0,CA: Long Beach,420013.0,348.57,348570000.0
1990.0,CA: Long Beach,426242.0,358.3,358300000.0
1991.0,CA: Long Beach,431107.0,378.19,378190000.0
1992.0,CA: Long Beach,437000.0,378.78,378780000.0
1993.0,CA: Long Beach,440700.0,407.79,407790000.0
1994.0,CA: Long Beach,441273.0,392.27,392270000.0
1995.0,CA: Long Beach,444029.0,404.7,404700000.0
1996.0,CA: Long Beach,440277.0,545.52,545520000.0
1997.0,CA: Long Beach,441865.0,409.37,409370000.0
1998.0,CA: Long Beach,446763.0,430.44,430440000.0
1999.0,CA: Long Beach,452682.0,410.88,410880000.0
2000.0,CA: Long Beach,459042.0,411.71,411710000.0
2001.0,CA: Long Beach,461978.0,377.92,377920000.0
2002.0,CA: Long Beach,464856.0,437.06,437060000.0
2003.0,CA: Long Beach,467330.0,456.19,456190000.0
2004.0,CA: Long Beach,468897.0,413.48,413480000.0
2005.0,CA: Long Beach,468781.0,455.95,455950000.0
2006.0,CA: Long Beach,467090.0,443.3,443300000.0
2007.0,CA: Long Beach,463445.0,587.17,587170000.0
2008.0,CA: Long Beach,460328.0,474.24,474240000.0
2009.0,CA: Long Beach,460643.0,470.52,470520000.0
2010.0,CA: Long Beach,461782.0,492.6,492600000.0
2011.0,CA: Long Beach,462440.0,477.99,477990000.0
2012.0,CA: Long Beach,464569.0,462.9,462900000.0
2013.0,CA: Long Beach,467064.0,458.67,458670000.0
2014.0,CA: Long Beach,468303.0,480.16,480160000.0
2015.0,CA: Long Beach,469539.0,458.38,458380000.0
2016.0,CA: Long Beach,470708.0,443.87,443870000.0
2017.0,CA: Long Beach,469435.0,504.31,504310000.0
1977.0,CA: Los Angeles,2869691.0,320.74,320740000.0
1978.0,CA: Los Angeles,2883913.0,315.04,315040000.0
1979.0,CA: Los Angeles,2922044.0,285.8,285800000.0
1980.0,CA: Los Angeles,2939950.0,260.42,260420000.00000003
1981.0,CA: Los Angeles,2968528.0,269.43,269430000.0
1982.0,CA: Los Angeles,3017811.0,268.29,268290000.00000003
1983.0,CA: Los Angeles,3077718.0,264.24,264240000.0
1984.0,CA: Los Angeles,3135486.0,274.21,274210000.0
1985.0,CA: Los Angeles,3180163.0,302.64,302640000.0
1986.0,CA: Los Angeles,3232842.0,294.93,294930000.0
1987.0,CA: Los Angeles,3312847.0,333.79,333790000.0
1988.0,CA: Los Angeles,3372765.0,312.44,312440000.0
1989.0,CA: Los Angeles,3414294.0,322.41,322410000.0
1990.0,CA: Los Angeles,3460534.0,334.74,334740000.0
1991.0,CA: Los Angeles,3491532.0,336.12,336120000.0
1992.0,CA: Los Angeles,3511401.0,323.6,323600000.0
1993.0,CA: Los Angeles,3554833.0,311.15,311150000.0
1994.0,CA: Los Angeles,3571678.0,320.67,320670000.0
1995.0,CA: Los Angeles,3563214.0,329.14,329140000.0
1996.0,CA: Los Angeles,3559632.0,353.55,353550000.0
1997.0,CA: Los Angeles,3572034.0,382.93,382930000.0
1998.0,CA: Los Angeles,3599455.0,370.35,370350000.0
1999.0,CA: Los Angeles,3637724.0,376.22,376220000.0
2000.0,CA: Los Angeles,3678128.0,384.41,384410000.0
2001.0,CA: Los Angeles,3701062.0,357.41,357410000.0
2002.0,CA: Los Angeles,3733328.0,411.56,411560000.0
2003.0,CA: Los Angeles,3762432.0,412.69,412690000.0
2004.0,CA: Los Angeles,3784279.0,554.69,554690000.0
2005.0,CA: Los Angeles,3792650.0,540.92,540920000.0
2006.0,CA: Los Angeles,3788197.0,532.42,532419999.99999994
2007.0,CA: Los Angeles,3767960.0,412.63,412630000.0
2008.0,CA: Los Angeles,3751872.0,563.69,563690000.0
2009.0,CA: Los Angeles,3763566.0,556.12,556120000.0
2010.0,CA: Los Angeles,3781938.0,544.4,544400000.0
2011.0,CA: Los Angeles,3795370.0,475.09,475090000.0
2012.0,CA: Los Angeles,3821136.0,474.9,474900000.0
2013.0,CA: Los Angeles,3852532.0,473.59,473590000.0
2014.0,CA: Los Angeles,3883916.0,515.32,515320000.00000006
2015.0,CA: Los Angeles,3913260.0,554.8,554800000.0
2016.0,CA: Los Angeles,3943215.0,579.78,579780000.0
2017.0,CA: Los Angeles,3969262.0,552.78,552780000.0
1977.0,CA: Modesto,87022.0,148.14,148140000.0
1978.0,CA: Modesto,93062.0,150.56,150560000.0
1979.0,CA: Modesto,95277.0,136.47,136470000.0
1980.0,CA: Modesto,102734.0,131.32,131320000.0
1981.0,CA: Modesto,106963.0,168.43,168430000.0
1982.0,CA: Modesto,111967.0,176.75,176750000.0
1983.0,CA: Modesto,115561.0,179.34,179340000.0
1984.0,CA: Modesto,120110.0,174.95,174950000.0
1985.0,CA: Modesto,123724.0,178.84,178840000.0
1986.0,CA: Modesto,128253.0,214.14,214140000.0
1987.0,CA: Modesto,133912.0,219.62,219620000.0
1988.0,CA: Modesto,140688.0,214.69,214690000.0
1989.0,CA: Modesto,147780.0,202.24,202240000.0
1990.0,CA: Modesto,156889.0,213.6,213600000.0
1991.0,CA: Modesto,168522.0,216.82,216820000.0
1992.0,CA: Modesto,173259.0,229.36,229360000.0
1993.0,CA: Modesto,175933.0,216.18,216180000.0
1994.0,CA: Modesto,177683.0,216.78,216780000.0
1995.0,CA: Modesto,178009.0,224.88,224880000.0
1996.0,CA: Modesto,178278.0,231.9,231900000.0
1997.0,CA: Modesto,179000.0,244.01,244010000.0
1998.0,CA: Modesto,180716.0,268.34,268339999.99999997
1999.0,CA: Modesto,183241.0,276.64,276640000.0
2000.0,CA: Modesto,187044.0,280.84,280840000.0
2001.0,CA: Modesto,189647.0,265.96,265959999.99999997
2002.0,CA: Modesto,194013.0,271.2,271200000.0
2003.0,CA: Modesto,198085.0,309.66,309660000.0
2004.0,CA: Modesto,200539.0,275.27,275270000.0
2005.0,CA: Modesto,201080.0,299.33,299330000.0
2006.0,CA: Modesto,202515.0,303.03,303030000.0
2007.0,CA: Modesto,202830.0,318.64,318640000.0
2008.0,CA: Modesto,202581.0,308.71,308710000.0
2009.0,CA: Modesto,201562.0,299.4,299400000.0
2010.0,CA: Modesto,201096.0,277.41,277410000.0
2011.0,CA: Modesto,203314.0,260.14,260140000.0
2012.0,CA: Modesto,204041.0,248.22,248220000.0
2013.0,CA: Modesto,205108.0,252.48,252480000.0
2014.0,CA: Modesto,206182.0,252.33,252330000.0
2015.0,CA: Modesto,207781.0,270.34,270340000.0
2016.0,CA: Modesto,209366.0,275.15,275150000.0
2017.0,CA: Modesto,211334.0,257.08,257079999.99999997
1977.0,CA: Oakland,350484.0,251.94,251940000.0
1978.0,CA: Oakland,347707.0,260.72,260720000.00000003
1979.0,CA: Oakland,345546.0,249.8,249800000.0
1980.0,CA: Oakland,340820.0,220.74,220740000.0
1981.0,CA: Oakland,339337.0,235.5,235500000.0
1982.0,CA: Oakland,345444.0,236.71,236710000.0
1983.0,CA: Oakland,349626.0,245.44,245440000.0
1984.0,CA: Oakland,355674.0,255.52,255520000.0
1985.0,CA: Oakland,361105.0,271.52,271520000.0
1986.0,CA: Oakland,366479.0,289.94,289940000.0
1987.0,CA: Oakland,371795.0,291.97,291970000.0
1988.0,CA: Oakland,375793.0,285.37,285370000.0
1989.0,CA: Oakland,382219.0,284.81,284810000.0
1990.0,CA: Oakland,388199.0,267.84,267839999.99999997
1991.0,CA: Oakland,399476.0,324.15,324150000.0
1992.0,CA: Oakland,397609.0,327.49,327490000.0
1993.0,CA: Oakland,396149.0,463.77,463770000.0
1994.0,CA: Oakland,395342.0,443.76,443760000.0
1995.0,CA: Oakland,394211.0,411.55,411550000.0
1996.0,CA: Oakland,387295.0,362.59,362590000.0
1997.0,CA: Oakland,390223.0,386.77,386770000.0
1998.0,CA: Oakland,392826.0,408.85,408850000.0
1999.0,CA: Oakland,396033.0,429.88,429880000.0
2000.0,CA: Oakland,399150.0,536.99,536990000.0
2001.0,CA: Oakland,400361.0,503.07,503070000.0
2002.0,CA: Oakland,403069.0,412.01,412010000.0
2003.0,CA: Oakland,398350.0,561.11,561110000.0
2004.0,CA: Oakland,393538.0,552.04,552040000.0
2005.0,CA: Oakland,388633.0,584.63,584630000.0
2006.0,CA: Oakland,384931.0,529.42,529419999.99999994
2007.0,CA: Oakland,383107.0,576.09,576090000.0
2008.0,CA: Oakland,383500.0,603.07,603070000.0
2009.0,CA: Oakland,386589.0,615.44,615440000.0
2010.0,CA: Oakland,389613.0,589.82,589820000.0
2011.0,CA: Oakland,391449.0,535.71,535710000.00000006
2012.0,CA: Oakland,396135.0,526.07,526070000.00000006
2013.0,CA: Oakland,401228.0,553.2,553200000.0
2014.0,CA: Oakland,406844.0,585.45,585450000.0
2015.0,CA: Oakland,413156.0,614.68,614680000.0
2016.0,CA: Oakland,418263.0,665.17,665170000.0
2017.0,CA: Oakland,420798.0,659.08,659080000.0
1977.0,CA: Riverside,151781.0,204.72,204720000.0
1978.0,CA: Riverside,157237.0,213.3,213300000.0
1979.0,CA: Riverside,163438.0,200.32,200320000.0
1980.0,CA: Riverside,167783.0,201.53,201530000.0
1981.0,CA: Riverside,170591.0,200.97,200970000.0
1982.0,CA: Riverside,173913.0,203.85,203850000.0
1983.0,CA: Riverside,176008.0,205.33,205330000.0
1984.0,CA: Riverside,177875.0,204.78,204780000.0
1985.0,CA: Riverside,181542.0,208.86,208860000.0
1986.0,CA: Riverside,186140.0,238.63,238630000.0
1987.0,CA: Riverside,190864.0,250.34,250340000.0
1988.0,CA: Riverside,197843.0,257.64,257640000.0
1989.0,CA: Riverside,205534.0,275.13,275130000.0
1990.0,CA: Riverside,216920.0,265.82,265820000.0
1991.0,CA: Riverside,230735.0,256.79,256790000.00000003
1992.0,CA: Riverside,233542.0,277.68,277680000.0
1993.0,CA: Riverside,237516.0,271.13,271130000.0
1994.0,CA: Riverside,239842.0,271.88,271880000.0
1995.0,CA: Riverside,242479.0,277.18,277180000.0
1996.0,CA: Riverside,243446.0,282.23,282230000.0
1997.0,CA: Riverside,243690.0,267.03,267029999.99999997
1998.0,CA: Riverside,245474.0,261.03,261029999.99999997
1999.0,CA: Riverside,249093.0,275.62,275620000.0
2000.0,CA: Riverside,253962.0,277.3,277300000.0
2001.0,CA: Riverside,257506.0,273.9,273900000.0
2002.0,CA: Riverside,261180.0,309.53,309530000.0
2003.0,CA: Riverside,266869.0,312.81,312810000.0
2004.0,CA: Riverside,274723.0,308.54,308540000.0
2005.0,CA: Riverside,282520.0,382.47,382470000.0
2006.0,CA: Riverside,288668.0,312.41,312410000.0
2007.0,CA: Riverside,295602.0,336.2,336200000.0
2008.0,CA: Riverside,300083.0,346.02,346020000.0
2009.0,CA: Riverside,300235.0,329.48,329480000.0
2010.0,CA: Riverside,301084.0,324.62,324620000.0
2011.0,CA: Riverside,305568.0,292.19,292190000.0
2012.0,CA: Riverside,309556.0,301.09,301090000.0
2013.0,CA: Riverside,312432.0,294.22,294220000.0
2014.0,CA: Riverside,315667.0,302.08,302080000.0
2015.0,CA: Riverside,317887.0,313.44,313440000.0
2016.0,CA: Riverside,320673.0,324.04,324040000.0
2017.0,CA: Riverside,323877.0,294.88,294880000.0
1977.0,CA: Sacramento,265721.0,264.38,264380000.0
1978.0,CA: Sacramento,267741.0,273.17,273170000.0
1979.0,CA: Sacramento,271370.0,253.69,253690000.0
1980.0,CA: Sacramento,274599.0,260.19,260190000.0
1981.0,CA: Sacramento,275741.0,262.32,262320000.0
1982.0,CA: Sacramento,285275.0,271.45,271450000.0
1983.0,CA: Sacramento,295935.0,253.53,253530000.0
1984.0,CA: Sacramento,304770.0,266.97,266970000.00000003
1985.0,CA: Sacramento,312413.0,270.03,270030000.0
1986.0,CA: Sacramento,321771.0,293.1,293100000.0
